stabbr,popgroup,wtdn,rincome,txblsales,share2010,share2020,share2030,share2040,totpop,txc2010,txc2020,txc2030,txc2040
NV,25to29,367324.24,28088.764290883824,12444.029130263958,0.0728162512020695,0.08063914694088173,0.07460581421556418,0.07542435805097439,629135963.87,570077430260.0056,631322773522.7096,584087894506.3772,590496262948.0713
NV,30to34,438233.96,34941.61164213565,13903.743197652468,0.07059374179565578,0.07198734408428076,0.07554494524804757,0.07324127175284721,629135963.87,617507805719.0403,629698125560.4911,660817689878.533,640666663329.5786
NV,35to39,426066.63,49079.374884626566,18194.62376374244,0.07096773954648514,0.06818958350655117,0.07660345161851956,0.07126665177381947,629135963.87,812360061346.2611,780558808756.6678,876871449673.1914,815781677377.5201
NV,40to44,357426.47,42197.43959765954,15125.05894208347,0.07087109260295399,0.06192543870515915,0.06405775780587858,0.06759775303942855,629135963.87,674389369556.882,589265044943.9373,609555593335.572,643241191597.2338
NV,45to49,388089.55,40081.24578019833,14405.619855772255,0.07175942983487443,0.060827208187223876,0.05928811487422908,0.06697445830774258,629135963.87,650362424475.8306,551282677158.5264,537333730506.67645,606995779972.185
NV,50to54,370507.14,46321.77314142804,17148.082583546606,0.06766656137951108,0.061558428953903836,0.054563244093675564,0.05675630213958544,629135963.87,730019037224.9573,664121600416.021,588654220180.2539,612313973101.2637
NV,55to59,356262.61,40321.443740740964,15645.474716525841,0.060941267171032876,0.0623838868099665,0.05364188450687081,0.05257569855918518,629135963.87,599852864856.381,614052758680.114,528004086417.0992,517509478659.8644
NV,60to64,342700.28,41431.97969517223,16996.320517447784,0.05588637281799159,0.0579328224288679,0.05346268916084929,0.04765129668800728,629135963.87,597592788436.8295,619475466944.9136,571676347595.742,509535148275.8884
NV,65to69,310796.2,43902.84361209512,19047.34265414871,0.04276942001835922,0.0495589242825018,0.050783157405516983,0.04461616557647899,629135963.87,512521711196.87103,593882841231.9073,608553277605.4259,534651943339.0528
NV,70to74,202723.38,28853.13985343116,13271.894447021477,0.030467856374495426,0.04049003620974518,0.04201494580989805,0.03961602227545641,629135963.87,254401302528.5293,338084761348.9867,350817491336.5775,330786896984.0596
NV,75to79,136965.41,30388.141783646028,14557.121600990655,0.021293062045486272,0.02723436694306916,0.03158949429789982,0.03307359841002356,629135963.87,195010565317.55255,249423463956.86252,289309500341.91583,302901532398.0431
NV,80to84,91691.94,24194.355534549708,11860.413087113355,0.014400024291339063,0.01563947809387261,0.02080488887135001,0.022057789604246286,629135963.87,107450280097.6024,116698851874.69093,155242178165.67102,164591088414.74377
NV,85+,73039.82,22984.94860476764,11495.317053176159,0.01117808921216448,0.012165467880821946,0.01429989514664344,0.017704732678043796,629135963.87,80841253202.1132,87982091626.66603,103418520139.86787,128042704807.177
NY,00to04,2247283.4,0,NaN,0.05964577955054628,0.058743405862022195,0.0582061478665775,0.056889728267234145,629135963.87,NaN,NaN,NaN,NaN
NY,05to09,2396966.79,0,NaN,0.06006548009707039,0.06072820355669332,0.060539376018235766,0.0596654383729915,629135963.87,NaN,NaN,NaN,NaN
NY,10to14,2291977.51,0,NaN,0.06251675215663537,0.05928128890982557,0.05943508629371502,0.059665789702398615,629135963.87,NaN,NaN,NaN,NaN
NY,15to19,2617780.18,3362.8916835344858,3526.621481526274,0.07050628590973461,0.0616066604475518,0.06340726270820073,0.0640411720034568,629135963.87,156434017252.75562,136688201044.58757,140683241223.95993,142089711247.8912
NY,20to24,2809130.51,13957.182073620796,6990.367809874008,0.07281079436985108,0.06554099911618409,0.0632674227981337,0.06426554038678335,629135963.87,320213994773.1468,288242221913.00226,278243279290.20355,282632892438.6516
NY,25to29,3034800.8,35723.870573542124,15781.040250852939,0.0712235388171659,0.0733100156511412,0.06520921890160769,0.06799752350107248,629135963.87,707137205061.7228,727852623325.2103,647424511111.5892,675107970176.8254
NY,30to34,2723525.99,45449.518201386636,18087.945976490377,0.06601059278148087,0.07309471743143858,0.06698061582164028,0.06550719181554712,629135963.87,751185847033.4713,831801608102.0813,762224493231.9122,745457256135.2769
NY,35to39,2478880.06,57242.59768529754,21202.95429451266,0.06471861898549197,0.06813733857690475,0.07139549128890547,0.06434121122561187,629135963.87,863316677048.9125,908920827503.3917,952383089472.7474,858282230729.4507
NY,40to44,2347342.65,51339.68241272399,18407.651412679796,0.06997037171132653,0.06088894899925942,0.06863674710664491,0.06372246939598902,629135963.87,810320963278.994,705149774102.7225,794876369404.6522,737964534424.7252
NY,45to49,2504985.11,55646.168425134674,19985.55917788282,0.07527894114707416,0.05905874541570472,0.06329741847169695,0.06719614804922192,629135963.87,946529856665.4994,742583051533.05,795878575340.9878,844899774257.4615
NY,50to54,2692212.86,57938.429329418206,21441.85721956405,0.0732748749077696,0.06396148034572059,0.05666157726935387,0.06471122700773593,629135963.87,988466595646.8752,862830360467.3245,764355810336.3184,872944325609.3016
NY,55to59,2604619.78,54285.34141002599,21062.900465296807,0.06385599580392341,0.06668298449480263,0.053256374827752445,0.057829061145596085,629135963.87,846183142649.6616,883644780269.856,705723026483.7097,766317650842.3247
NY,60to64,2434480.37,50720.18559022525,20822.762779179426,0.05502396467930657,0.062421867091708785,0.055468450215364,0.0497839033509581,629135963.87,720833136894.2954,817748239858.064,726656052511.6594,652186505070.3903
NY,65to69,2202977.89,44861.386819959924,19512.9041581555,0.039901276193096726,0.05209967315123613,0.054460951496828065,0.04444088953076031,629135963.87,489838830531.94745,639589642296.0394,668577332257.8275,545568348495.91364
NY,70to74,1376469.49,43597.39413927026,19938.929961011076,0.030312101773434776,0.042555517153154844,0.04832564133904262,0.04387608312314894,629135963.87,380244035213.9017,533829085289.99786,606211242110.6162,550394658240.0327
NY,75to79,1034521.86,28001.569024716955,13434.843098933654,0.02450224485349494,0.029344398791000485,0.03835396851059414,0.04096391726236949,629135963.87,207101376852.6409,248028922609.60837,324180895824.0774,346241077788.6049
NY,80to84,792897.7,32918.599476732445,16137.160069659478,0.020211473755272834,0.01996466290518053,0.02805683529594558,0.032553776944408246,629135963.87,205196335572.3348,202690596375.29968,284846115636.79913,330501170716.9079
NY,85+,783554.98,26661.536144438734,13334.065538935643,0.020170912507323988,0.02257909210047034,0.02504141376976128,0.03254892891471608,629135963.87,169212578302.00534,189414652839.91278,210070922015.55527,273051017430.5688
OH,00to04,1369910.93,0,NaN,0.06248478741913495,0.05892235898887465,0.05827014367057421,0.05743051487393486,629135963.87,NaN,NaN,NaN,NaN
OH,05to09,1507621.94,0,NaN,0.06482804496058771,0.06117839447583424,0.06092271498885066,0.060502288723313875,629135963.87,NaN,NaN,NaN,NaN
OH,10to14,1447738.92,0,NaN,0.06715197255598403,0.06406720753331299,0.0617066785105645,0.06239115075803725,629135963.87,NaN,NaN,NaN,NaN
OH,15to19,1445979.69,3695.481464394344,4544.772646109964,0.07139788622272397,0.06505755575421207,0.06270807073222287,0.0638453799463399,629135963.87,204146542355.70154,186017762765.48376,179299927421.45996,182551812819.39737
OH,20to24,1630467.99,17665.962861451993,8929.592610650232,0.06614794221889057,0.06196602959265835,0.06038391078839452,0.05946240555434295,629135963.87,371614367080.7769,348120683654.58887,339232454355.67053,334055504433.62286
OH,25to29,1473070.97,30770.62541254834,13621.96604700823,0.062291834684060264,0.06355566656772509,0.05915033549272596,0.05829184101355889,629135963.87,533845305107.67334,544676431224.954,506922441095.0885,499565084396.75586
OH,30to34,1512201.89,39063.36614857076,15516.808951003786,0.059925346534790785,0.06307285988221063,0.06034904490897362,0.06012607172759366,629135963.87,585002172578.8059,615728772472.4319,589138393456.0797,586961688554.4508
OH,35to39,1385375.35,45698.15739348627,16917.638891108665,0.06227727221348859,0.06122041951183847,0.06379843169927156,0.060706864165215244,629135963.87,662847838541.8727,651599232043.1091,679038291999.3112,646133208253.3405
OH,40to44,1296201.66,45543.278465189076,16316.607065601307,0.06599650986121966,0.05803914747092282,0.06239410220008523,0.06103743577916746,629135963.87,677478217132.0544,595792993222.6649,640498190085.4681,626571515023.1194
OH,45to49,1500870.41,48792.66511781157,17518.098941961623,0.07412418874903523,0.059718046374369345,0.05996017023269656,0.06388537103356492,629135963.87,816942405908.709,658168477855.7543,660836989318.5837,704097671695.7373
OH,50to54,1613478.09,46450.12057449781,17209.447126871128,0.07689131820177066,0.06251665650325051,0.05615473017091908,0.06172110927097749,629135963.87,832508615396.3691,676872972942.90625,607991874191.4872,668259517740.0172
OH,55to59,1670028.2,44977.96996891575,17444.5062721154,0.06820584468223649,0.06814498579906639,0.056075104285498424,0.0575641661386709,629135963.87,748556844650.5034,747888920460.619,615422377993.5488,631764781602.7004
OH,60to64,1551130.6,39487.78959301154,16195.906194104764,0.05767856536087536,0.0680608276134414,0.056520527794713726,0.05190649127165354,629135963.87,587711534334.1738,693500838214.0226,575911795027.774,528897406450.7475
OH,65to69,1247709.17,39865.58409254209,17309.140853054305,0.04150858873710788,0.06047820103760807,0.06048505177462185,0.0508540081483238,629135963.87,452020354750.6853,658595695961.6835,658670299138.2667,553790131225.2899
OH,70to74,844390.6,35647.503346382684,16353.668589069293,0.0321908612869202,0.048493655093497394,0.05728020639492096,0.048602040621111994,629135963.87,331201504525.0568,498935750234.5395,589337774109.5739,500050894358.6665
OH,75to79,628646.1,26247.157139194118,12592.391295111425,0.025789355250082694,0.03204489672216198,0.0467365501003181,0.04775807253526316,629135963.87,204311685678.32202,253870125995.94385,370262196987.4459,378355030973.3277
OH,80to84,436432.78,29778.85038253153,14598.010940684511,0.02113577908870833,0.021152917415126166,0.03189770778893636,0.03849639635308745,629135963.87,194113820660.95483,194271221341.89203,292952812538.8603,353556050449.4718
OH,85+,425215.84,26647.6589522601,13327.125226531893,0.01997390197238262,0.022310173663889366,0.02520651846571175,0.03541839208584273,629135963.87,167472654662.2665,187061297018.173,211345913686.92047,296968121435.9905
OK,00to04,542205.14,0,NaN,0.07040823426013722,0.06608213878923862,0.06532821206174132,0.06542253209674082,629135963.87,NaN,NaN,NaN,NaN
OK,05to09,532668.42,0,NaN,0.06913136094169807,0.06517958797681966,0.06596749555614835,0.06505338080035361,629135963.87,NaN,NaN,NaN,NaN
OK,10to14,535588,0,NaN,0.06761937232746283,0.07133817425558209,0.06791981039551487,0.06794756807136647,629135963.87,NaN,NaN,NaN,NaN
OK,15to19,528154.79,2857.7448816097262,3211.5380979481506,0.07050366654573245,0.07001942739541504,0.06696824161271721,0.06858798629783999,629135963.87,142452243465.5087,141473841111.18857,135308938188.11243,138581622795.0528
OK,20to24,492695.85,18273.879138057342,9150.254831011522,0.07177200960400666,0.06689263974370113,0.07158846106884917,0.0689728659348453,629135963.87,413173831565.4054,385084497688.1685,412117187729.352,397059848951.9816
OK,25to29,550987.9,31014.1428232559,13673.945150501426,0.07083767954531581,0.0643501413995015,0.06482913009223944,0.06274531529186118,629135963.87,609400311368.3755,553589508537.8799,557710138411.2751,539783557581.1933
OK,30to34,481430.37,38057.90511733902,15156.993735031429,0.06424832013853142,0.06568826823898395,0.06210475850094438,0.06725898981488575,629135963.87,612659764849.23,626390836147.5325,592219168643.8779,641368938442.8247
OK,35to39,516766.29,43860.77574247925,16222.18110606758,0.06204218160337436,0.06759361109547761,0.06228803989179657,0.06350181289191432,629135963.87,633199871520.1218,689857525237.4697,635709090774.15,648096806484.1237
OK,40to44,459031.65,43351.93686768204,15534.444975347375,0.06083008494806271,0.06072851444783021,0.06298433231704235,0.060260171808934795,629135963.87,594509331736.6555,593516654999.989,615563390181.9302,588939412184.8389
OK,45to49,441361.59,44609.57956965314,16015.795332676202,0.06963944456277218,0.05790292390257572,0.06399306616701655,0.05967503828260918,629135963.87,701694901095.4163,583436394647.4286,644801355277.6332,601292419094.9884
OK,50to54,508080.03,50365.632134345935,18622.558583534777,0.07047301092326472,0.05642529647254152,0.05714285314178847,0.05997393770889924,629135963.87,825670347466.5295,661085620353.498,669492601361.7192,702661931685.6178
OK,55to59,475950.11,38213.37809077525,14857.667096457966,0.06290240502688231,0.06354006131115966,0.05359282649517887,0.05993767025517787,629135963.87,587979772404.4387,593940259872.9453,500958554949.9884,560266935740.0646
OK,60to64,485821.34,50438.59888906724,20728.42048334717,0.054517159284748345,0.06301498951158065,0.051180995368594134,0.052451458623448695,629135963.87,710957990759.1633,821778150561.0583,667451094475.6702,684019199176.1923
OK,65to69,346928.31,36124.36742904806,15717.078306367881,0.04248922588155574,0.053959996407419594,0.0545618603562941,0.04702070642844979,629135963.87,420141079989.62225,533566114620.3805,539517453206.5872,464949171721.6603
OK,70to74,320653.18,31320.063064324888,14357.491610553734,0.032275039045933054,0.043465814705354995,0.05029158849246428,0.041735071300489535,629135963.87,291534434974.6899,392618633638.39966,454274580869.2584,376985149821.21423
OK,75to79,212362.88,24307.22772880157,11669.101878932577,0.025337804966797293,0.02990713411334383,0.0380193572465123,0.03927923085363302,629135963.87,186016270286.0951,219561779325.4114,279117273297.284,288366574479.2761
OK,80to84,102292.38,34841.73046507276,17079.90590596717,0.018469079539611195,0.018414718984110193,0.024824643615547842,0.029347526163838053,629135963.87,198461028326.2372,197876892461.64386,266755270028.88742,315356280144.5959
OK,85+,111680.98,24402.965967855762,12204.501113401797,0.016503920854113625,0.015496561249364032,0.0164143276196097,0.020828737374712466,629135963.87,126721899887.4597,118987100132.16817,126033976999.69511,159929097801.1819
OR,00to04,482364.08,0,NaN,0.0620076772205392,0.0590865417038858,0.057667268752324974,0.05716064316449556,629135963.87,NaN,NaN,NaN,NaN
OR,05to09,485954.79,0,NaN,0.061918407214269416,0.05975517012273177,0.05900498265772129,0.05849426021466693,629135963.87,NaN,NaN,NaN,NaN
OR,10to14,469921.68,0,NaN,0.06331201120103658,0.061194340069614744,0.05997158516810478,0.059940571670782525,629135963.87,NaN,NaN,NaN,NaN
OR,15to19,517462.53,2963.4056586167308,3189.3868702756154,0.06652442630969801,0.06010602662805658,0.05965747866256955,0.06032712598895006,629135963.87,133485118661.92847,120606227544.02504,119706190043.21498,121049876231.61455
OR,20to24,500687.06,16678.55350330028,8468.375205149652,0.06605145189051426,0.0597483589012498,0.059393961210933266,0.05960889964099593,629135963.87,351906243502.0921,318324880597.71405,316436734972.81793,317581875213.38324
OR,25to29,561086.46,29668.1329274797,13089.692715094287,0.06917981746110882,0.06639096884512702,0.0616931651028523,0.06270735294382201,629135963.87,569709386688.16,546742670485.5578,508055333816.9222,516407369917.4838
OR,30to34,522475.53,39286.78026865733,15584.496557398317,0.0676340368262268,0.06766721155074593,0.06295251092647187,0.0640861096260921,629135963.87,663135990142.8894,663461260595.8157,617234718259.7697,628349389679.2618
OR,35to39,548773.92,48711.338739588784,18045.920003660358,0.06555942276238987,0.06800129763258259,0.06711783804683408,0.06387053378280537,629135963.87,744318238203.5067,772041667189.1863,762011452542.9773,725143711997.5376
