stabbr,agebrk,wtdn,rtax,popgroup,totpop,share2010,share2020,share2030,share2040,tax2010,tax2020,tax2030,tax2040
WV,"(54,59]",259465.51,1384.3026504173906,55to59,3623071.96,0.07521233204208973,0.06951980881582032,0.06347384023375846,0.06511498585445086,377222044.8600813,348671603.815052,318348482.9948002,326579530.88471687
WV,"(59,64]",268106.7,1023.8804747550881,60to64,3623071.96,0.0677050222504768,0.07350453300289381,0.06323903775935776,0.06436802134887495,251158052.12826636,272671874.5221987,234591068.9364603,238779138.14909425
WV,"(64,69]",265862.08,791.9086102273403,65to69,3623071.96,0.04950258878334199,0.07336148625543383,0.06787729307806818,0.06332156890570684,142029950.67626995,210484512.6383244,194749584.31185895,181678565.2924878
WV,"(69,74]",178476.75,499.21204380906755,70to74,3623071.96,0.0387437843835436,0.060230620155679426,0.06545569691274239,0.0575386315224622,70075152.80486315,108937987.81137222,118388485.69107462,104069038.69287111
WV,"(74,79]",87268.8,483.5692224795116,75to79,3623071.96,0.029533285051111875,0.038557248944977335,0.05719830091207584,0.05407300040248858,51742495.287470095,67552534.99163958,100211771.57476282,94736226.0467465
WV,"(79,84]",67288.79,196.67932375957423,80to84,3623071.96,0.02333412844294153,0.025108352512550964,0.0390724273084666,0.04338518515334008,16627511.252447767,17891793.771245614,27842360.87157137,30915560.274328936
WV,"(84,1e+09]",65449.99,417.51937404237947,85+,3623071.96,0.01938538387064394,0.0203096398214909,0.023628475096128625,0.03447003137015929,29324323.23600506,30722447.742400873,35742858.945498675,52142910.792934865
WY,"(-1,4]",81190.35,0,00to04,1146782.76,0.07132921476298112,0.06282248328119133,0.060770513812001256,0.060252576086645714,0,0,0,0
WY,"(4,9]",78828.81,0,05to09,1146782.76,0.06602427851092746,0.06181287600494766,0.06272238474594166,0.059718288483314806,0,0,0,0
WY,"(9,14]",72990.38,0,10to14,1146782.76,0.06379230198748816,0.0740328798310971,0.06707291230214193,0.06631798887652506,0,0,0,0
WY,"(14,19]",77810.05,0,15to19,1146782.76,0.06767253462402373,0.065012915857915,0.06261087819730364,0.0649381305107125,0,0,0,0
WY,"(19,24]",78286.37,0,20to24,1146782.76,0.0715332507726755,0.05582855168769471,0.0666480726169785,0.06171866021502283,0,0,0,0
WY,"(24,29]",75667.08,0,25to29,1146782.76,0.07323295944473818,0.05733600144051173,0.05666168274769257,0.05577582381815292,0,0,0,0
WY,"(29,34]",74854.33,0,30to34,1146782.76,0.06453392852707292,0.07073769063716633,0.056790297150695696,0.06929657167297894,0,0,0,0
WY,"(34,39]",72148.33,0,35to39,1146782.76,0.06007707238487933,0.07455526608886232,0.06004460689991944,0.06065162576046826,0,0,0,0
WY,"(39,44]",72166.24,0,40to44,1146782.76,0.05873575739941025,0.06334742445742705,0.07142768913509923,0.05861330878504899,0,0,0,0
WY,"(44,49]",66693.23,0,45to49,1146782.76,0.07003225543179342,0.05715974424403281,0.07296838001221738,0.06006711324482619,0,0,0,0
WY,"(49,54]",75894.84,0,50to54,1146782.76,0.07825224528321972,0.055052945308854566,0.06107757861241921,0.07039240830728487,0,0,0,0
WY,"(54,59]",87154.5,0,55to59,1146782.76,0.0726474648082239,0.06394175895363187,0.053684833007281205,0.07004907567874773,0,0,0,0
WY,"(59,64]",75600.74,0,60to64,1146782.76,0.05778122371927484,0.06980896705880825,0.05052075437487465,0.05728981958174463,0,0,0,0
WY,"(64,69]",60210.95,0,65to69,1146782.76,0.04076107205842172,0.061708967245721065,0.054368740546862374,0.04663986097748283,0,0,0,0
WY,"(69,74]",41384.68,0,70to74,1146782.76,0.029441509085812223,0.0456228690087349,0.05517520405019896,0.04079843553036094,0,0,0,0
WY,"(74,79]",27334.03,0,75to79,1146782.76,0.022163633331322544,0.02852939242723113,0.04323466337690428,0.03892010680755374,0,0,0,0
WY,"(79,84]",14970.4,0,80to84,1146782.76,0.016727404342595977,0.017230500522062948,0.026727435964449597,0.03302627555377868,0,0,0,0
WY,"(84,1e+09]",13597.45,0,85+,1146782.76,0.01526189352513901,0.015458765944109248,0.017493372447018363,0.025533930109350393,0,0,0,0
